1 97 41
1 131 268
1 70 1
1 16 160
1 177 32
1 150 387
1 122 3
1 189 133
1 158 79
1 159 508
2 58 1
2 97 432
2 179 2
2 33 200
2 111 1
2 16 8
2 82 419
2 19 3
2 21 1
2 150 576
2 56 159
2 122 1
2 156 1
2 189 10
2 117 277
3 132 100
3 6 3273
3 7 152
3 142 320
3 143 171
3 19 26
3 46 687
3 26 55
3 28 367
3 69 64
3 163 150
3 134 245
3 166 315
3 39 59
3 170 495
3 174 2016
3 54 7
3 185 55
3 58 1422
3 31 15
3 60 2
3 197 1
3 81 1926
3 14 16
3 89 190
3 93 535
3 100 815
3 102 59
3 105 2075
3 107 11
3 85 4
4 129 2113
4 130 146
4 171 16
4 8 10
4 11 1262
4 16 68
4 145 3220
4 146 913
4 20 66
4 24 649
4 27 1124
4 34 92
4 165 17
4 43 44
4 173 95
4 72 1005
4 50 882
4 182 1075
4 184 216
4 63 2786
4 67 4070
4 68 171
4 200 1830
4 73 460
4 78 12
4 121 4889
4 88 58
4 90 6
4 92 4279
4 37 310
4 95 700
4 99 396
4 101 520
4 103 22
4 112 861
4 148 40
4 122 2380
5 133 29
5 23 2
5 13 116
5 149 239
5 22 773
5 151 739
5 160 6
5 161 87
5 34 423
5 165 277
5 167 52
5 40 2099
5 169 11
5 173 494
5 47 253
5 51 441
5 182 369
5 183 1215
5 184 26
5 187 337
5 191 87
5 74 12
5 55 483
5 141 150
5 91 370
5 95 117
5 104 1846
5 109 468
6 134 1649
6 7 145
6 13 162
6 14 14
6 143 139
6 46 2690
6 28 63
6 29 849
6 197 48
6 161 1058
6 163 137
6 166 394
6 39 195
6 170 166
6 174 633
6 55 2
6 58 56
6 65 144
6 69 185
6 76 39
6 79 239
6 81 105
6 142 47
6 89 1
6 93 663
6 100 252
6 105 68
6 111 1017
6 123 839
6 21 15
7 128 262
7 64 19
7 100 143
7 69 56
7 166 663
7 28 97
7 105 3
7 170 2
7 14 505
7 180 1372
7 60 57
7 93 2321
8 130 111
8 24 1
8 154 836
8 156 13
8 34 2
8 37 33
8 171 862
8 50 686
8 189 13
8 63 237
8 68 3
8 200 300
8 73 122
8 76 19
8 88 11
8 90 740
8 92 122
8 96 911
8 99 26
8 111 7
8 116 174
8 117 7
8 121 19
8 122 29
9 192 534
9 176 1136
9 162 3635
9 36 1106
9 86 283
9 199 16
9 103 1075
9 189 341
9 80 962
9 177 62
9 179 466
9 52 1043
9 118 200
9 120 917
9 152 2512
9 122 27
9 126 5
9 159 1
10 162 80
10 100 278
10 86 86
10 41 331
10 126 523
10 172 12
10 194 68
10 52 18
10 190 302
10 118 809
10 152 100
10 62 10
10 26 1
10 30 5
11 33 74
11 99 372
11 72 181
11 200 1317
11 146 337
11 117 304
11 24 833
11 121 263
11 122 6
11 63 33
12 135 20
12 137 30
12 139 432
12 15 65
12 144 370
12 149 90
12 22 21
12 25 132
12 155 17
12 160 70
12 161 16
12 35 11
12 164 342
12 113 858
12 40 68
12 48 10
12 178 87
12 51 12
12 53 198
12 55 69
12 186 2
12 187 438
12 190 13
12 64 206
12 68 14
12 75 1173
12 83 1
12 59 749
12 109 392
12 168 67
12 115 1
12 119 16
12 124 484
12 127 294
13 20 4
13 149 354
13 29 744
13 161 215
13 34 13
13 165 27
13 167 6
13 40 1222
13 173 2114
13 46 1
13 182 1366
13 183 12
13 184 23
13 186 23
13 187 332
13 191 10
13 74 3
13 55 2893
13 76 123
13 79 1679
13 95 475
13 104 20
13 168 2
13 121 11
13 123 560
14 64 1
14 128 1522
14 100 777
14 166 504
14 105 12
14 170 121
14 39 17
14 143 141
14 85 358
14 185 19
14 26 45
14 60 1
14 93 1
14 69 1985
15 160 1083
15 161 481
15 130 1196
15 155 157
15 134 336
15 135 451
15 71 1555
15 178 748
15 110 427
15 47 50
15 18 366
15 51 37
15 148 1100
15 53 57
15 22 66
15 84 1
15 59 173
15 124 72
15 94 532
16 21 4
16 150 474
16 159 494
16 171 3
16 46 2
16 50 179
16 179 160
16 189 16
16 63 900
16 70 31
16 200 104
16 73 3
16 80 1
16 90 295
16 99 1271
16 111 19
16 117 336
16 121 97
16 122 10
17 64 35
17 161 14
17 98 445
17 35 281
17 164 951
17 38 596
17 168 30
17 137 29
17 106 282
17 66 25
17 178 24
17 115 1004
17 187 765
17 119 31
17 185 56
17 155 30
17 157 925
17 127 1303
18 130 2537
18 134 4071
18 135 229
18 137 32
18 66 14
18 148 3495
18 155 822
18 157 3
18 161 3890
18 35 16
18 37 1595
18 45 631
18 46 78
18 48 3065
18 178 8
18 185 77
18 58 168
18 187 1
18 60 11
18 62 53
18 64 932
18 194 52
18 68 3524
18 90 11
18 94 1958
18 98 9
18 115 15
18 122 1537
19 97 122
19 99 1
19 131 317
19 70 647
19 147 297
19 76 32
19 46 41
19 111 226
19 189 8
19 114 283
19 179 140
19 90 124
19 174 845
19 54 219
19 89 3
19 58 676
19 63 1
19 122 3
19 21 98
20 23 8
20 145 7
20 151 163
20 34 319
20 165 698
20 42 1
20 173 644
20 47 286
20 182 725
20 183 2
20 184 464
20 57 227
20 187 1
20 191 7
20 67 735
20 196 139
20 74 313
20 55 28
20 141 78
20 92 53
20 95 623
20 112 554
20 121 123
20 122 3
21 96 1699
21 97 4
21 131 1
21 197 153
21 188 436
21 122 28
21 76 240
21 50 2
21 174 26
21 111 4119
21 189 32
21 114 23
21 117 1
21 179 50
21 156 125
21 90 1872
21 58 11
22 130 2
22 135 156
22 139 51
22 148 2
22 155 2
22 160 636
22 161 1112
22 40 1386
22 47 671
22 178 7
22 51 776
22 187 318
22 64 596
22 193 1
22 75 21
22 91 139
22 94 21
22 109 181
22 127 183
23 61 34
23 167 1959
23 40 3
23 169 262
23 74 339
23 183 637
23 173 63
23 141 2123
23 42 12
23 149 271
23 151 693
23 91 2
23 125 280
24 146 338
24 154 10
24 33 387
24 34 105
24 37 3
24 171 205
24 72 1
24 50 4
24 56 111
24 63 26
24 200 1047
24 73 3
24 88 70
24 92 80
24 99 8
24 116 411
24 117 378
24 121 395
24 122 5
25 161 52
25 75 346
25 164 808
25 38 175
25 168 245
25 187 117
25 139 7
25 144 741
25 113 112
25 53 9
25 59 211
26 128 40
26 137 396
26 143 505
26 152 4
26 155 12
26 39 229
26 172 1474
26 175 1517
26 48 186
26 49 2
26 185 33
26 60 3
26 138 1398
26 190 1
26 64 3
26 195 31
26 68 11
26 69 3
26 85 89
26 89 64
26 93 1
26 100 2784
26 102 197
26 105 1148
26 107 182
26 44 47
26 62 327
26 126 51
27 129 3657
27 130 28
27 67 1849
27 101 685
27 72 6
27 43 1100
27 78 1348
27 112 1551
27 145 499
27 184 1
27 121 23
27 92 1840
28 134 1341
28 143 27
28 174 170
28 31 1003
28 166 36
28 39 4
28 170 10
28 46 547
28 180 82
28 185 6
28 58 17
28 60 745
28 64 1
