1 97 99
1 131 575
1 179 64
1 70 76
1 16 196
1 177 4
1 19 99
1 150 365
1 58 58
1 158 66
1 159 135
2 97 145
2 99 266
2 33 246
2 171 110
2 16 52
2 82 440
2 117 1265
2 150 91
2 56 179
2 156 72
2 63 479
3 132 20
3 6 2656
3 142 1164
3 143 7
3 46 365
3 26 8
3 39 3
3 170 1408
3 174 264
3 175 1
3 54 100
3 58 1770
3 65 5
3 81 739
3 85 6
3 89 366
3 90 32
3 100 8
3 102 1257
3 105 1370
3 111 76
3 123 240
3 21 21
4 129 1515
4 130 115
4 8 182
4 11 620
4 16 2
4 145 3015
4 146 405
4 20 41
4 21 16
4 24 64
4 196 11
4 27 141
4 159 5
4 36 121
4 37 682
4 45 161
4 46 1
4 47 3
4 177 1
4 50 830
4 179 2
4 182 763
4 184 158
4 189 2
4 63 1501
4 65 1
4 194 43
4 67 3101
4 68 480
4 199 96
4 200 198
4 73 24
4 84 6
4 121 1250
4 90 259
4 92 633
4 95 179
4 96 1
4 165 2
4 101 294
4 103 24
4 111 1
4 112 1425
4 72 683
4 148 25
4 122 1899
5 133 162
5 135 1
5 141 312
5 20 680
5 149 19
5 22 603
5 23 1
5 160 211
5 161 3
5 91 473
5 167 244
5 40 873
5 169 1
5 173 2
5 47 711
5 51 1016
5 182 159
5 183 144
5 191 3
5 67 277
5 196 9
5 74 96
5 55 10
5 13 1
5 84 180
5 79 1
5 104 864
5 109 96
5 125 1
6 130 2
6 132 284
6 134 7
6 8 2
6 142 933
6 143 8
6 21 536
6 29 582
6 31 42
6 161 7
6 163 104
6 37 39
6 39 3
6 170 1226
6 45 42
6 174 414
6 47 18
6 50 111
6 182 109
6 58 311
6 65 602
6 197 86
6 76 17
6 79 1
6 81 61
6 84 10
6 85 6
6 90 2232
6 96 308
6 100 9
6 102 918
6 105 93
6 46 4860
6 111 2445
6 122 25
6 123 3191
7 128 306
7 180 430
7 166 201
7 14 542
7 93 482
8 130 44
8 16 1043
8 21 15
8 154 483
8 159 355
8 36 6
8 37 1463
8 171 1483
8 45 242
8 46 9
8 50 3382
8 179 2
8 182 1
8 56 17
8 189 926
8 63 467
8 65 4
8 194 129
8 67 42
8 68 280
8 199 1
8 200 19
8 73 152
8 90 1457
8 92 26
8 96 877
8 99 43
8 111 7
8 116 211
8 117 4
8 121 18
8 122 919
9 192 187
9 176 48
9 162 546
9 103 5
9 189 244
9 80 67
9 177 86
9 179 18
9 52 1
9 120 17
9 152 1184
9 63 11
9 122 18
9 159 6
10 100 854
10 140 6
10 137 391
10 87 277
10 172 2
10 110 15
10 178 18
10 83 32
10 62 257
10 118 12
10 41 61
10 153 1
10 26 5
10 155 98
10 126 115
10 181 2
11 129 19
11 99 831
11 200 506
11 72 421
11 146 521
11 117 676
11 24 556
11 121 5
11 184 20
11 63 205
12 160 3
12 135 145
12 35 22
12 71 765
12 75 598
12 109 404
12 15 34
12 144 11
12 113 1150
12 178 22
12 51 31
12 139 611
12 53 506
12 22 43
12 25 181
12 59 588
12 124 1889
13 137 361
13 141 32
13 144 63
13 17 860
13 20 44
13 149 482
13 25 78
13 29 36
13 161 867
13 35 599
13 164 1866
13 165 1
13 38 53
13 40 446
13 173 307
13 178 412
13 182 138
13 55 1120
13 184 4
13 186 120
13 187 1861
13 193 228
13 75 295
13 79 1211
13 98 212
13 59 3
13 106 203
13 168 474
13 115 2
13 119 64
13 123 487
13 127 162
14 128 495
14 65 16
14 100 61
14 102 1
14 166 210
14 39 71
14 143 124
14 85 133
14 185 118
14 93 68
14 69 661
15 130 1248
15 134 225
15 135 1023
15 137 161
15 18 1287
15 148 1011
15 22 3
15 155 231
15 29 6
15 160 1488
15 161 320
15 47 316
15 178 1455
15 51 289
15 53 10
15 59 25
15 68 39
15 198 13
15 71 488
15 87 40
15 94 635
15 110 623
15 124 15
16 131 131
16 19 426
16 21 5
16 150 190
16 158 13
16 159 3391
16 37 100
16 45 1
16 174 2
16 177 87
16 50 1140
16 179 550
16 182 21
16 58 126
16 189 2258
16 63 1258
16 68 2
16 70 826
16 200 2
16 73 29
16 90 532
16 95 1
16 96 80
16 97 173
16 99 377
16 117 149
16 122 1477
17 98 551
17 35 195
17 164 595
17 38 786
17 168 32
17 137 35
17 106 22
17 173 4
17 28 7
17 157 332
17 178 18
17 115 737
17 119 5
17 187 208
17 60 2
17 93 17
17 127 67
18 130 3473
18 134 2293
18 135 423
18 137 282
18 148 3370
18 155 555
18 29 6
18 160 47
18 161 123
18 45 10
18 47 31
18 48 1774
18 178 1139
18 62 125
18 64 1091
18 194 17
18 68 3778
18 90 3
18 94 1708
18 50 3
18 111 101
19 131 64
19 147 432
19 70 1486
19 97 82
19 159 419
19 76 649
19 174 1811
19 111 44
19 189 6
19 114 463
19 179 1847
19 46 2
19 54 272
19 89 59
19 58 2242
19 123 112
19 90 98
19 21 364
20 129 1
20 135 13
20 23 66
20 145 9
20 149 1
20 22 1
20 151 43
20 161 51
20 165 427
20 40 214
20 169 20
20 42 42
20 173 691
20 47 520
20 50 3
20 51 130
20 182 499
20 55 6
20 184 881
20 57 364
20 61 5
20 63 9
20 67 1034
20 196 594
20 74 564
20 183 611
20 141 3913
20 84 5
20 79 12
20 94 22
20 95 3
20 112 939
20 191 7
20 125 10
21 132 4
21 142 15
21 174 710
21 159 4
21 37 254
21 170 21
21 45 246
21 46 1476
21 50 222
21 179 12
21 56 10
21 58 535
21 188 375
21 63 7
21 65 85
21 67 1
21 68 3
21 197 40
21 70 8
21 76 294
21 90 2431
21 96 720
21 97 1
21 102 16
21 111 881
21 114 1
21 122 68
21 123 270
22 160 752
22 193 80
22 139 282
22 135 215
22 40 516
22 161 25
22 71 5
22 173 8
22 59 16
22 51 797
22 187 26
22 182 32
22 55 40
22 186 27
22 91 121
22 124 5
22 109 58
23 167 30
23 40 15
23 169 256
23 74 217
23 151 305
23 141 287
23 51 1
23 183 309
23 57 25
23 125 8
24 33 89
24 200 759
24 146 339
24 116 156
24 117 72
24 88 453
24 121 277
24 154 54
25 164 1556
25 38 476
25 168 274
25 75 433
25 144 260
25 113 60
25 53 91
25 40 1
25 59 62
25 149 2
26 100 1043
26 102 42
26 134 4
26 137 11
26 172 627
26 126 86
26 175 1030
26 48 33
26 85 4
26 138 1027
26 105 1242
26 152 8
26 185 93
26 58 3
26 111 4
26 143 191
26 62 32
27 129 1308
27 101 260
27 103 1
27 43 5
27 78 216
27 112 721
27 145 294
27 122 2
27 92 891
27 199 2
27 63 1
28 65 405
28 134 744
28 115 12
28 180 69
28 60 688
28 93 1547
28 31 253
29 130 31
29 135 14
29 137 11
29 155 1
29 161 4480
29 37 1
29 178 37
29 46 1018
29 47 50
29 50 1717
29 182 3867
29 55 447
29 134 2172
29 67 1
29 68 2
29 76 979
29 79 1662
29 84 3
29 90 2832
29 92 3
29 94 14
29 111 1732
29 123 1578
30 194 2638
30 68 14
30 37 35
30 199 1129
30 162 672
30 48 7
30 145 12
30 62 4
30 86 85
30 122 9
30 155 176
30 92 6
30 190 1573
31 65 170
31 163 143
31 132 810
31 197 10
31 174 1
31 81 2
31 93 119
32 198 247
32 140 1024
32 110 217
32 178 27
32 83 171
32 181 1086
32 87 292
32 153 7
32 155 9
33 34 36
33 99 58
33 200 223
33 56 434
33 116 615
33 117 254
33 88 98
33 154 494
33 63 65
34 61 935
34 165 2435
34 200 34
34 73 1442
34 141 17
34 173 3
34 184 360
34 146 121
34 182 811
34 151 610
34 88 197
34 121 368
34 154 21
34 191 97
34 125 25
34 95 288
35 135 25
35 137 2188
35 157 43
35 161 1072
35 164 2
35 40 2
35 173 4
35 178 2824
35 55 2
35 185 285
35 59 360
35 64 548
35 66 91
35 75 2
35 83 176
35 93 4
35 98 261
35 187 1502
35 107 23
35 115 8
35 119 420
35 127 672
36 80 5
36 194 2
36 67 15
36 37 28
36 199 15
36 103 26
36 112 8
36 145 171
36 50 10
36 68 21
36 122 292
36 92 19
36 189 28
36 63 585
37 130 1597
37 138 32
37 111 45
37 145 65
37 148 289
37 152 86
37 155 2
37 159 83
37 162 2
37 172 125
37 45 3024
37 46 90
37 48 657
37 177 1
37 50 4021
37 179 1510
37 182 52
37 58 1214
37 189 132
37 190 2
37 63 407
37 65 25
37 194 1785
37 67 168
37 68 5757
37 70 49
37 199 1155
37 200 279
37 73 192
37 84 5
37 90 1686
37 92 1398
37 95 17
37 96 49
37 105 642
37 174 1
37 121 417
37 122 4239
37 123 6
38 193 11
38 164 1054
38 168 769
38 106 379
38 75 25
38 115 218
38 186 4
38 187 6
38 127 469
39 100 470
39 69 597
39 102 12
39 137 271
39 107 694
39 143 264
39 48 88
39 49 214
39 185 104
39 62 2
40 135 33
40 151 24
40 144 211
40 149 421
40 133 285
40 161 370
40 164 834
40 167 89
40 173 296
40 47 6
40 182 7
40 55 1410
40 186 367
40 59 289
40 191 48
40 193 343
40 67 45
40 75 209
40 79 1
40 141 232
40 84 35
40 91 490
40 95 2
40 187 286
40 104 38
40 119 68
40 125 41
41 172 223
41 48 1
41 62 414
41 118 54
41 155 1
41 190 249
42 160 95
42 196 1
42 169 775
42 74 981
42 47 234
42 112 20
42 51 85
42 183 1266
42 57 1345
43 112 44
43 101 374
43 78 666
44 195 541
44 102 125
44 105 131
44 138 332
44 108 2
44 142 56
44 175 395
44 54 9
44 89 632
45 130 1146
45 145 14
45 148 2812
45 174 1
45 155 1
45 159 1
45 46 94
45 47 402
45 177 1
45 50 1300
45 179 1
45 182 6
45 58 2
45 189 1
45 190 1
45 63 63
45 65 25
45 194 17
45 67 10
45 68 2055
45 199 23
45 200 230
45 73 2
45 84 940
45 90 1395
45 92 329
45 96 48
45 111 63
45 112 1
45 121 380
45 122 313
45 123 8
46 130 35
