1 97 235
1 131 1130
1 179 242
1 70 1454
1 63 24
1 108 47
1 82 54
1 16 740
1 177 55
1 114 50
1 19 747
1 150 1748
1 54 88
1 156 75
1 189 144
1 158 187
1 159 872
2 97 261
2 131 108
2 33 650
2 200 7
2 171 2
2 82 199
2 16 44
2 114 3
2 117 1090
2 150 618
2 56 518
2 156 24
3 132 164
3 6 1577
3 142 180
3 143 57
3 174 1635
3 26 364
3 31 12
3 163 4
3 166 6
3 170 443
3 44 101
3 46 480
3 48 40
3 54 59
3 58 2385
3 65 2
3 81 1759
3 85 12
3 89 851
3 93 39
3 102 979
3 105 2058
3 111 104
3 123 62
4 129 2230
4 11 886
4 13 79
4 145 3787
4 146 366
4 20 12
4 24 95
4 68 749
4 154 315
4 27 544
4 33 9
4 34 17
4 37 1437
4 72 1324
4 50 3
4 182 1188
4 184 94
4 63 129
4 194 606
4 67 1719
4 196 4
4 199 1231
4 200 626
4 79 223
4 88 258
4 92 2857
4 101 916
4 112 648
4 116 40
4 121 4077
4 122 493
4 123 392
5 133 124
5 135 5
5 13 257
5 144 3
5 20 72
5 149 8
5 22 115
5 151 21
5 160 20
5 164 3
5 167 55
5 40 703
5 173 44
5 47 141
5 51 320
5 182 268
5 55 4
5 59 3
5 67 86
5 74 4
5 183 658
5 141 170
5 84 8
5 91 422
5 94 3
5 104 230
5 109 89
5 119 1
6 128 11
6 132 104
6 134 50
6 142 27
6 143 49
6 46 773
6 26 5
6 157 22
6 31 5
6 163 90
6 166 3
6 170 258
6 174 703
6 29 77
6 48 9
6 185 32
6 58 536
6 65 200
6 197 59
6 76 30
6 93 34
6 102 71
6 105 203
6 111 221
6 123 880
7 128 317
7 64 22
7 100 2
7 69 92
7 166 1805
7 93 2083
7 170 1256
7 14 532
7 143 2
7 115 8
7 180 1274
7 85 4
7 111 2
7 60 10
7 102 38
7 134 68
8 96 1002
8 68 107
8 37 83
8 200 12
8 73 561
8 171 3161
8 50 1358
8 116 329
8 24 10
8 121 1
8 90 484
8 154 864
9 192 319
9 176 969
9 162 1210
9 36 125
9 86 312
9 199 10
9 103 342
9 80 116
9 177 43
9 179 8
9 52 486
9 118 76
9 152 1230
9 120 987
9 122 14
9 159 4
9 189 125
9 63 25
10 100 721
10 41 278
10 138 1
10 172 120
10 190 5
10 48 2
10 49 21
10 62 360
10 118 148
10 137 1
10 26 91
10 155 21
10 126 427
11 33 3
11 67 2
11 196 7
11 129 57
11 72 746
11 117 801
11 111 7
11 145 36
11 146 512
11 99 1567
11 21 7
11 56 3
11 24 404
11 122 1
11 123 7
11 200 556
11 63 1
12 135 27
12 139 931
12 15 322
12 144 38
12 22 41
12 25 465
12 160 126
12 35 4
12 164 40
12 47 51
12 178 2
12 51 31
12 53 246
12 59 237
12 193 97
12 71 25
12 75 604
12 91 13
12 109 368
12 113 1382
12 119 4
12 124 818
13 134 2
13 135 531
13 137 1
13 139 18
13 141 304
13 144 33
13 17 108
13 146 384
13 20 392
13 149 2333
13 151 587
13 25 58
13 29 37
13 161 2050
13 34 378
13 35 49
13 164 1499
13 165 1044
13 38 155
13 40 1043
13 169 12
13 95 122
13 173 4628
13 47 52
13 178 21
13 53 226
13 182 8410
13 55 1776
13 184 434
13 57 1
13 186 37
13 187 768
13 61 589
13 191 122
13 193 105
13 194 27
13 67 355
13 199 28
13 74 239
13 75 214
13 79 876
13 83 27
13 84 526
13 88 250
13 94 2145
13 37 18
13 98 36
13 59 198
13 145 2
13 125 2
13 112 27
13 168 11
13 119 737
13 121 49
13 122 37
13 123 57
13 183 15
14 128 633
14 100 11
14 69 1509
14 166 215
14 39 554
14 143 337
14 85 563
15 130 933
15 134 573
15 135 512
15 139 3
15 18 121
15 148 541
15 22 288
15 155 165
15 29 49
15 160 1931
15 161 24
15 46 13
15 47 1959
15 178 743
15 51 33
15 53 16
15 59 159
15 64 6
15 71 1907
15 76 2
15 84 3
15 92 24
15 94 17
15 110 791
15 111 34
15 113 3
15 123 19
15 124 379
16 131 210
16 136 69
16 19 120
16 21 223
16 150 905
16 24 9
16 156 554
16 159 1536
16 33 458
16 37 24
16 171 65
16 174 155
16 48 12
16 179 850
16 56 376
16 58 2
16 189 612
16 63 2212
16 197 121
16 70 8
16 200 120
16 76 57
16 82 132
16 97 108
16 99 1458
16 111 223
16 114 68
16 116 167
16 117 1900
16 122 214
16 123 131
17 134 13
17 135 31
17 137 139
17 155 1
17 157 161
17 161 255
17 35 285
17 164 1952
17 38 1512
17 168 29
17 173 8
17 178 73
17 182 8
17 185 43
17 187 202
17 64 313
17 66 195
17 94 15
17 98 453
17 115 130
17 119 487
17 127 247
18 130 2475
18 134 2467
18 135 50
18 137 9
18 148 3487
18 155 569
18 161 69
18 35 2
18 37 351
18 45 1026
18 46 140
18 48 1690
18 50 62
18 185 1
18 190 1
18 64 2194
18 194 18
18 68 3052
18 73 19
18 84 4
18 90 9
18 94 1085
18 178 14
18 110 7
18 111 1491
18 62 3
18 122 2
18 123 236
19 131 1031
19 147 555
19 21 104
19 150 76
19 159 4
19 174 965
19 179 257
19 54 964
19 58 499
19 63 1
19 70 1862
19 76 20
19 89 60
19 97 712
19 99 17
19 108 180
19 111 104
19 114 598
19 117 11
19 123 108
20 129 18
20 23 91
20 151 165
20 160 3
20 165 350
20 169 25
20 173 5
20 47 854
20 182 392
20 183 21
20 184 426
20 57 622
20 67 1037
20 196 1074
20 74 2117
20 141 2808
20 92 1
20 112 1193
20 121 5
21 46 196
21 156 105
21 33 1
21 171 217
21 174 363
21 179 4
21 56 141
21 58 27
21 188 354
21 63 56
21 65 3
21 197 14
21 200 80
21 76 647
21 90 62
21 96 1823
21 99 136
21 111 4888
21 116 1
21 117 304
21 123 2713
22 160 475
22 193 7
