1 97 140
1 2 169
1 131 442
1 70 2
1 16 154
1 150 872
1 158 216
1 159 275
2 131 174
2 33 263
2 97 773
2 200 70
2 11 22
2 16 282
2 82 374
2 117 274
2 150 1487
2 56 46
2 156 13
3 65 1
3 163 130
3 132 50
3 6 66
3 102 818
3 105 724
3 170 762
3 46 86
3 143 420
3 174 1589
3 111 5
3 81 952
3 142 53
3 54 152
3 185 4
3 89 664
3 58 960
3 123 20
3 26 782
3 100 338
4 129 991
4 11 1493
4 13 100
4 16 196
4 145 2732
4 18 216
4 20 2
4 24 79
4 68 282
4 159 247
4 34 7
4 36 18
4 37 1024
4 43 1
4 45 89
4 47 84
4 48 216
4 72 593
4 50 615
4 182 1969
4 184 99
4 189 638
4 63 2367
4 67 3541
4 196 2
4 200 225
4 73 1
4 78 1
4 79 311
4 84 48
4 88 1
4 90 342
4 92 2770
4 99 525
4 103 255
4 146 753
4 112 347
4 116 2
4 121 1550
4 122 1283
4 123 461
5 160 142
5 67 7
5 133 149
5 167 396
5 40 713
5 42 10
5 183 299
5 109 150
5 141 5
5 104 589
5 91 576
5 51 760
5 20 1
5 149 83
5 22 920
5 23 1
5 57 10
5 47 2
5 151 124
6 130 4
6 132 68
6 134 74
6 143 74
6 174 28
6 26 89
6 155 4
6 28 22
6 29 93
6 163 109
6 39 1
6 46 593
6 58 213
6 65 541
6 197 5
6 76 15
6 79 4
6 93 129
6 100 125
6 105 9
6 111 546
6 123 878
7 128 119
7 132 178
7 166 591
7 39 57
7 170 307
7 107 57
7 14 495
7 49 31
7 180 104
7 93 624
8 96 943
8 37 2
8 73 130
8 171 624
8 50 1664
8 116 267
8 21 68
8 182 539
8 154 563
8 90 748
9 192 309
9 176 1711
9 162 1109
9 36 761
9 103 499
9 199 11
9 80 582
9 177 21
9 52 548
9 86 8
9 152 902
9 120 1198
9 189 16
10 100 705
10 86 5
10 41 833
10 138 34
10 62 42
10 172 431
10 77 15
10 176 4
10 190 862
10 118 1056
10 26 286
10 126 318
11 146 575
11 21 18
11 24 438
11 156 1
11 33 145
11 37 1
11 171 3
11 46 29
11 48 1
11 72 203
11 184 2
11 63 1
11 200 1098
11 56 64
11 99 456
11 18 1
11 111 18
11 116 6
11 117 540
11 121 11
11 123 18
12 139 414
12 13 83
12 144 215
12 20 29
12 22 43
12 25 194
12 165 2
12 40 46
12 173 39
12 51 304
12 53 1094
12 182 34
12 55 26
12 184 3
12 59 522
12 67 18
12 71 284
12 75 670
12 94 220
12 109 158
12 113 1891
12 124 1324
13 129 1
13 135 401
13 139 25
13 141 69
13 144 72
13 145 27
13 146 4
13 20 23
13 149 954
13 22 406
13 151 51
13 25 165
13 161 975
13 35 22
13 165 644
13 40 538
13 173 2391
13 47 63
13 178 197
13 53 54
13 182 1531
13 55 2007
13 184 738
13 187 943
13 61 15
13 63 2
13 67 743
13 196 15
13 71 136
13 73 17
13 75 49
13 79 1332
13 84 179
13 92 1
13 94 1168
13 95 45
13 59 317
13 110 3
13 189 1
13 112 18
13 113 22
13 119 1
13 121 66
13 122 6
13 191 127
14 128 1525
14 100 10
14 69 1273
14 166 705
14 170 250
14 107 469
14 143 24
14 49 23
14 180 10
14 85 119
14 185 90
14 39 176
14 93 24
15 130 1733
15 134 1082
15 135 963
15 148 827
15 155 558
15 29 25
15 160 1042
15 161 544
15 46 20
15 47 227
15 178 2523
15 51 5
15 182 882
15 59 2
15 198 116
15 71 97
15 79 86
15 90 279
15 94 151
15 110 639
15 111 200
15 112 43
15 123 993
16 18 1
16 46 190
16 150 934
16 159 2337
16 37 20
16 174 25
16 48 1
16 179 44
16 58 84
16 189 654
16 62 3
16 63 1240
16 70 16
16 200 1703
16 99 616
16 111 100
16 117 176
16 121 87
16 123 93
16 21 99
17 64 599
17 98 2385
17 35 88
17 164 982
17 38 677
17 135 23
17 137 90
17 106 293
17 66 10
17 178 133
17 115 1019
17 119 454
17 155 9
17 157 2350
17 127 224
18 130 801
18 134 702
18 137 95
18 148 815
18 22 2
18 159 5
18 160 18
18 161 107
18 37 1286
18 172 3
18 45 528
18 46 1
18 47 69
18 48 2061
18 182 143
18 189 29
18 62 996
18 63 78
18 64 182
18 194 1
18 67 19
18 68 1152
18 200 1
18 90 17
18 92 176
18 94 765
18 105 4
18 111 150
18 121 37
18 122 547
18 123 114
19 97 53
19 131 428
19 70 768
19 108 1
19 76 183
19 46 11
19 111 116
19 177 15
19 114 260
19 147 352
19 174 947
19 54 265
19 58 314
19 123 116
19 158 29
19 21 116
20 129 5
20 135 427
20 139 11
20 145 2
20 148 16
20 22 17
20 151 61
20 23 64
20 165 480
20 169 41
20 47 119
20 182 15
20 183 86
20 184 937
20 57 89
20 59 1
20 67 816
20 196 627
20 74 30
20 141 305
20 84 280
20 79 15
20 94 252
20 112 643
21 46 366
21 24 21
21 156 235
21 159 15
21 174 5
21 58 3
21 188 115
21 189 1
21 62 3
21 63 33
21 200 120
21 73 6
21 76 596
21 88 9
21 90 288
21 96 1111
21 99 183
21 111 4266
21 121 8
21 122 1
21 123 1778
22 135 771
22 139 190
22 144 40
22 149 13
