1 97 85
1 2 109
1 131 855
1 179 25
1 70 183
1 16 471
1 177 5
1 82 8
1 19 76
1 21 10
1 150 1022
1 56 24
1 58 31
1 156 1
1 158 317
1 159 823
2 96 278
2 99 2
2 33 367
2 19 47
2 97 780
2 16 32
2 82 619
2 131 249
2 21 521
2 150 1509
2 56 929
2 90 1
2 159 15
2 117 501
3 132 10
3 6 756
3 10 7
3 142 315
3 143 1
3 19 10
3 46 275
3 26 851
3 28 1
3 31 108
3 170 64
3 172 303
3 174 413
3 175 25
3 54 79
3 58 1746
3 138 368
3 65 101
3 81 1202
3 14 23
3 89 776
3 93 34
3 100 770
3 102 1288
3 105 1012
3 111 1
3 85 376
4 129 2455
4 130 9
4 8 343
4 11 1644
4 145 3971
4 146 575
4 148 3
4 24 675
4 68 135
4 27 874
4 29 63
4 30 113
4 34 79
4 36 2
4 37 1097
4 43 20
4 45 26
4 72 1065
4 50 3990
4 182 1100
4 184 266
4 63 2412
4 194 942
4 67 3069
4 196 127
4 199 1009
4 200 1351
4 73 53
4 78 1
4 84 17
4 88 25
4 90 192
4 92 1296
4 95 51
4 165 16
4 99 116
4 103 200
4 112 809
4 121 4176
4 122 2278
5 133 85
5 139 6
5 13 37
5 144 2
5 20 527
5 149 108
5 22 1824
5 23 2
5 160 59
5 34 159
5 165 194
5 167 22
5 40 2199
5 169 6
5 47 50
5 50 92
5 51 1109
5 182 232
5 55 35
5 184 6
5 151 1006
5 61 47
5 191 3
5 67 6
5 196 2
5 74 34
5 183 538
5 141 1561
5 84 2
5 91 615
5 95 163
5 104 429
5 109 279
5 125 48
6 132 506
6 134 178
6 13 70
6 143 834
6 21 1
6 26 1003
6 28 18
6 29 958
6 31 2
6 161 30
6 163 251
6 170 761
6 174 353
6 182 24
6 55 310
6 58 489
6 65 518
6 197 211
6 76 467
6 79 496
6 81 92
6 85 111
6 89 10
6 90 1
6 93 12
6 100 136
6 102 39
6 105 39
6 46 4657
6 111 859
6 122 17
6 123 1964
7 128 602
7 98 1
7 93 2066
7 69 14
7 166 761
7 39 231
7 107 21
7 14 344
7 143 6
7 180 1459
7 185 6
7 60 894
7 157 60
8 130 4
8 145 26
8 154 1213
8 30 10
8 37 691
8 171 1961
8 48 7
8 50 2136
8 56 9
8 189 7
8 63 42
8 194 353
8 68 595
8 199 611
8 200 381
8 73 130
8 90 2223
8 92 204
8 96 951
8 116 945
8 121 569
8 122 63
9 192 1317
9 176 1675
9 162 3674
9 36 1034
9 199 25
9 138 7
9 103 619
9 77 166
9 80 2254
9 177 674
9 179 648
9 52 221
9 118 23
9 152 2646
9 120 5011
9 189 306
9 126 37
9 159 15
10 134 22
10 137 89
10 138 1
10 18 1
10 26 12
10 39 94
10 41 834
10 172 224
10 48 64
10 49 121
10 185 845
10 58 4
10 60 195
10 190 319
10 64 196
10 69 7
10 77 15
10 86 48
10 100 1973
10 105 73
10 107 106
10 115 174
10 62 11
10 118 716
10 126 1091
11 33 193
11 99 608
11 37 101
11 129 42
11 72 858
11 48 54
11 200 2223
11 146 635
11 117 1114
11 56 94
11 24 1020
11 122 2
11 189 2
11 63 660
12 160 2
12 139 115
12 75 134
12 109 212
12 15 12
12 144 183
12 113 958
12 51 72
12 53 59
12 22 174
12 25 132
12 59 1
12 124 183
13 144 112
13 149 1140
13 151 76
13 25 196
13 29 162
